move,779,973,0
move,789,966,0.007177829742431641
move,796,959,0.003233194351196289
move,806,951,0.008400917053222656
move,824,939,0.009116649627685547
move,847,920,0.0022432804107666016
move,877,900,0.012005805969238281
move,906,884,0.005236387252807617
move,928,864,0.008054971694946289
move,951,845,0.004508256912231445
move,977,822,0.006280660629272461
move,1012,795,0.01055002212524414
move,1075,758,0.002862215042114258
move,1131,724,0.010986089706420898
move,1165,707,0.007843971252441406
move,1198,690,0.0022966861724853516
move,1235,680,0.00915980339050293
move,1271,670,0.0
move,1304,657,0.01508331298828125
move,1330,644,0.0023615360260009766
move,1344,633,0.0
move,1358,624,0.015074014663696289
move,1367,610,0.008600234985351562
move,1376,593,0.008278846740722656
move,1381,575,0.004149198532104492
move,1384,562,0.010144710540771484
move,1386,553,0.003509521484375
move,1389,540,0.0074024200439453125
move,1389,534,0.008875846862792969
move,1388,525,0.004412412643432617
move,1385,518,0.011167049407958984
move,1385,514,0.005381345748901367
move,1381,510,0.003988742828369141
move,1379,503,0.006785869598388672
move,1372,501,0.0
move,1366,497,0.01846790313720703
move,1354,497,0.002685546875
move,1337,497,0.010820865631103516
move,1321,497,0.005681753158569336
move,1300,498,0.006324052810668945
move,1283,504,0.005459308624267578
move,1266,507,0.007313728332519531
move,1253,512,0.010035991668701172
move,1232,519,0.0031991004943847656
move,1211,521,0.004563093185424805
move,1182,531,0.011009454727172852
move,1158,534,0.0
move,1137,537,0.014591455459594727
move,1123,543,0.004162311553955078
move,1110,545,0.010923385620117188
move,1101,547,0.0043604373931884766
move,1095,547,0.0
move,1088,550,0.013854742050170898
move,1081,552,0.0065495967864990234
move,1078,552,0.0064122676849365234
move,1074,552,0.006682395935058594
move,1070,554,0.010514974594116211
move,1066,554,0.0032188892364501953
move,1062,556,0.0
move,1058,556,0.01748943328857422
move,1054,558,0.004502534866333008
move,1050,558,0.009419679641723633
move,1046,558,0.005983829498291016
move,1040,558,0.008004426956176758
move,1036,558,0.004384517669677734
move,1032,558,0.005014657974243164
move,1028,558,0.00791621208190918
move,1024,558,0.010332107543945312
move,1018,560,0.006983280181884766
move,1014,560,0.007437944412231445
move,1010,560,0.0
move,1006,560,0.012590408325195312
move,1000,560,0.002341747283935547
move,996,560,0.010440826416015625
move,992,560,0.004521846771240234
move,990,560,0.011171102523803711
move,987,560,0.0044023990631103516
move,985,560,0.006299018859863281
move,983,560,0.01129293441772461
move,982,560,0.0024809837341308594
left_click,982,560
move,980,560,0
move,978,560,0.024997472763061523
move,978,558,0.03184318542480469
left_click,978,558
right_click,978,558
